,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
16286,SevastianM,36,12,44.44%,0.61,56 355
16286,SPQR53E,54,11,44.44%,0.7,58 819
16286,a252,36,11,44.44%,0.78,49 119
16286,scooterfreeride,36,12,44.44%,0.61,42 228
16286,Warhero177,72,11,44.44%,0.47,44 797
16286,foxy78fm,81,10,44.44%,0.53,45 525
16286,nicorockets,72,9,44.44%,0.38,26 368
16286,WarxxChiefxx_520,18,11,44.44%,1.0,76 789
16286,deluxchixwing,36,10,44.44%,0.5,33 060
16286,SgtTankeyTonk,36,10,44.44%,0.5,35 669
16286,Ironthunder1,36,11,44.44%,0.61,43 128
16286,rabbit_run,27,12,44.44%,0.52,36 407
16286,Flying0strich,63,10,44.44%,0.56,35 497
16286,ppurdue34,45,11,44.44%,0.53,42 307
16286,Kingkiller007,18,10,44.44%,0.89,71 098
16286,krusher222,36,10,44.44%,0.94,75 478
16286,dwayne22,27,11,44.44%,1.0,67 144
16286,ultima1,27,11,44.44%,0.33,34 118
16286,CaptainFred,18,13,44.44%,0.22,25 545
16286,Bogdanez,18,12,44.44%,0.5,45 460
16286,NadeshikoKinomoto,45,10,44.44%,0.53,53 078
16286,millertime01,18,10,44.44%,0.72,70 889
16286,shifty225,144,12,44.44%,0.34,31 855
16286,CSSBT,27,10,44.44%,0.59,42 541
16286,GLD007,36,11,44.44%,0.5,42 613
16286,WarIVIachine,18,10,44.44%,0.61,36 580
16286,SgtRock_EasyCo,45,11,44.44%,0.6,48 075
16286,NsaKiller,63,11,44.44%,0.37,38 561
16286,Othred,36,10,44.44%,0.47,49 948
16286,TheMuddyFox,18,10,44.44%,0.33,42 441
16286,Texas1964,27,11,44.44%,0.07,21 470
16286,Komm_Frost,27,11,44.44%,0.96,73 373
16286,ersatzcoffee,90,10,44.44%,0.57,42 780
16286,R0t0rh34d,18,14,44.44%,0.94,56 726
16286,Casey65,45,10,44.44%,0.2,23 109
16286,Olorin_greyhame,18,11,44.44%,0.61,36 874
16286,Gentry360,36,12,44.44%,0.56,36 360
16286,OfficerParker53,18,14,44.44%,0.78,62 646
16286,asdfghjkl_18,18,12,44.44%,0.89,72 130
16286,LtKillboy,27,10,44.44%,1.0,46 414
16286,Spooky39,18,15,44.44%,0.5,32 734
16286,Maiden666_1,36,11,44.44%,0.42,31 541
16286,ADML_RUFFIAN,63,11,44.44%,0.24,33 133
16286,Masteryoda502,27,10,44.44%,0.63,28 584
16286,X_Retaliator,18,14,44.44%,0.44,44 686
16286,overil,18,10,44.44%,0.61,54 391
16286,YoEleven,45,11,44.44%,0.89,55 659
16286,unclesamuk2,99,11,44.44%,0.48,34 296
16286,bombard_destroyer,99,10,44.44%,0.6,25 766
16286,thranduil_1,18,12,44.44%,0.89,66 836
16286,inferno_wolf,18,11,44.44%,0.5,51 461
16286,StarSaber3,18,12,44.44%,0.67,74 434
16286,hummingbird_2015,18,11,44.44%,0.61,57 107
16286,MrHyde113,36,11,44.44%,0.92,39 917
16286,Break_for_nobody,270,10,44.44%,0.48,37 328
16286,RozamelTrozzo,108,10,44.44%,0.53,42 332
16286,Maj0rMinor,18,11,44.44%,0.72,44 728
16286,huntergencho,18,10,44.44%,0.5,43 506
16286,orca6,54,12,44.44%,0.54,27 370
16286,Awesomedude2107,27,12,44.44%,0.63,48 940
16286,Mosquito_Boat,27,12,44.44%,0.26,30 828
16286,p_rainton,27,10,44.44%,0.37,33 790
16286,Mashtanga,18,12,44.44%,0.89,50 070
16286,TiltyTiger,261,10,44.44%,0.45,27 731
16286,PeglegBob,27,12,44.44%,0.48,27 249
16286,angelo___3155,27,12,44.44%,0.78,49 132
16286,squashsoup9,18,10,44.44%,0.94,52 925
16286,BlissFullyIgnrnt701,72,10,44.44%,0.68,41 816
16286,BB_Rhino042,18,15,44.44%,0.39,43 851
16286,Farli_22,18,13,44.44%,0.39,27 330
16286,oziklr1,36,11,44.44%,0.53,35 506
16286,duster21,27,12,44.44%,0.63,60 665
16286,Gato_Cm,18,15,44.44%,0.44,50 322
16286,Mental_Model_51,99,11,44.44%,0.6,47 125
16286,Matias_Issouribehere,54,10,44.44%,0.63,45 451
16286,eWS77,63,10,44.44%,0.44,35 628
16286,Koltar63,27,12,44.44%,0.41,22 747
16286,Pickles870two,27,12,44.44%,0.96,64 602
16286,Pop63,207,11,44.44%,0.34,28 105
16286,Ratman2020,27,10,44.44%,0.56,41 997
16286,Maj_Sycky,27,12,44.44%,0.37,25 815
16286,dealinmhz,36,10,44.44%,0.56,32 587
16286,Captain_Horatio,27,10,44.44%,0.41,37 394
16286,Hannibal_666,18,14,44.44%,0.61,53 781
16286,athletic_1,63,11,44.44%,0.56,49 326
16286,CBChief_1,45,11,44.44%,0.27,32 147
16286,firey_breather,18,13,44.44%,0.67,22 325
16286,Guppie2009,81,11,44.44%,0.73,55 439
16286,A3StarScarab,45,10,44.44%,0.87,55 713
16286,Daylonkull,54,11,44.44%,0.41,42 903
16286,jaxdoberman,27,10,44.44%,0.48,32 061
16286,SNOW_AXE,18,12,44.44%,0.28,39 639
16286,Chron_64,36,12,44.44%,0.47,38 760
16286,Zeroplue,27,12,44.44%,0.81,56 895
16286,xtrm_terminator,27,13,44.44%,0.15,13 045
16286,Xxzachiechanxx,18,12,44.44%,0.61,60 833
16286,Shadowclaw115,27,10,44.44%,0.7,52 776
16286,george347,108,9,44.44%,0.31,31 509
16286,turkeydriver2,18,14,44.44%,0.28,30 733
16286,ForzaRider,27,12,44.44%,0.33,26 671
16286,LuckyJim1951,45,10,44.44%,0.4,33 572
16286,Pete_Hammer54,99,11,44.44%,0.41,40 472
16286,CaptNemo2,18,12,44.44%,0.44,37 193
16286,Mawgwai,54,11,44.44%,0.89,37 098
16286,edisapunk37,54,10,44.44%,0.74,67 686
16286,YoeMe,63,10,44.44%,0.27,32 928
16286,ICFN_Snyder,45,10,44.44%,0.53,45 119
16286,MacArthur_unconquerable,18,10,44.44%,0.72,57 027
16286,bigrod6313,18,12,44.44%,0.5,47 007
16286,BTC_USN_Retired,18,10,44.44%,0.83,46 257
16286,Penguin_58,27,11,44.44%,0.85,54 255
16286,ALM_PRESSATOSS,36,11,44.44%,0.67,36 583
16286,Bermuda1,45,11,44.44%,0.58,39 882
16286,PeterLee1012,18,13,44.44%,0.94,81 114
16286,Kijjy23,108,10,44.44%,0.7,57 366
16286,Original_Digital_Terror,18,11,44.44%,0.56,53 054
16286,badapple18,108,10,44.44%,0.47,45 792
16286,Devil_of_A_Time,36,12,44.44%,0.19,18 835
16286,Sadielious,36,10,44.44%,0.25,16 440
16286,1409892160,27,10,44.44%,0.59,71 278
16286,Galxy_winner,27,11,44.44%,0.81,64 109
16286,Dravan1,36,10,44.44%,0.36,30 031
16286,tosca9001,27,11,44.44%,0.59,67 601
16286,Potato_Nose,27,11,44.44%,0.19,28 040
16286,OldSpiceland,18,15,44.44%,0.5,37 643
16286,Old_Baldy_One,18,10,44.44%,0.44,47 797
16286,scotyp4,18,15,44.44%,0.22,39 305
16286,ERASH_1,18,10,44.44%,0.89,63 358
16286,Z_siege,27,11,44.44%,0.96,55 098
16286,zipzapzup,18,11,44.44%,0.61,29 243
16286,BenBlazin,36,10,44.44%,0.61,46 525
16286,BIGBANG_80_MM,198,10,44.44%,0.38,28 183
16286,brunofrance77,36,12,44.44%,0.22,24 250
16286,Netharon,18,10,44.44%,0.83,55 901
16286,seuxtx,45,10,44.44%,0.91,54 035
16286,Shaz_2018,81,9,44.44%,0.28,21 057
16286,Kurtenstein_Georgi,81,10,44.44%,0.43,39 622
16286,TheKid609,81,11,44.44%,0.68,44 753
16286,Coolbud_2008,18,13,44.44%,0.89,40 200
16286,AdmiralSeth,18,10,44.44%,0.78,39 010
16286,corbykins,36,10,44.44%,0.5,41 581
16286,Captain_Te3mo,27,11,44.44%,0.74,47 854
16286,soulblood,72,11,44.44%,0.54,44 407
16286,tdjep,45,12,44.44%,0.47,37 670
16286,uroxmysox,63,9,44.44%,0.6,55 757
16286,6942,36,10,44.44%,0.81,51 928
16286,DredPieratRobert,27,10,44.44%,0.85,68 191
16286,oldmanchild,18,12,44.44%,0.39,35 662
16286,L_Souza,18,11,44.44%,0.67,49 373
16286,RafaelTB,45,10,44.44%,0.6,47 375
16286,Little_BlackJack,27,10,44.44%,0.89,61 264
16286,Furboat,72,9,44.44%,0.65,54 865
16286,Will_Pike,18,14,44.44%,0.44,25 888
16286,Pirate_Morthew,36,11,44.44%,0.67,69 042
16286,Wolfman7777,36,12,44.44%,0.75,54 523
16286,BrennovsK,27,11,44.44%,0.56,47 817
16286,ccoderad,18,10,44.44%,1.06,66 610
16286,DUI_darkhelm,18,11,44.44%,0.56,48 714
16286,Taygod99,36,10,44.44%,0.89,67 178
16286,Sheep_Ish,36,9,44.44%,0.97,51 927
16286,ReLRail,45,11,44.44%,0.56,46 384
16286,Lance81,36,11,44.44%,0.31,32 305
16286,agray35,27,12,44.44%,0.44,46 371
16286,TCKbsgo,45,11,44.44%,0.56,51 084
16286,Bubblerodika,36,11,44.44%,0.67,42 702
16286,Karls_Woctzo,18,11,44.44%,0.61,43 946
16286,DonnyThaDealer,18,12,44.44%,0.56,63 826
16286,Charmza,36,11,44.44%,0.69,57 415
16286,Pork_Hunt,18,12,44.44%,0.5,31 886
16286,chicken_chow_main,117,12,44.44%,0.37,42 421
16286,KiIlerFish,72,11,44.44%,0.61,51 598
16286,PardalDACURA,27,11,44.44%,0.67,58 127
16286,Sir_Edwin,45,11,44.44%,0.56,35 118
16286,Bloodshot1252,18,13,44.44%,0.06,17 432
16286,Lurkerjack,18,11,44.44%,0.5,39 916
16286,fisherking278,18,14,44.44%,0.11,26 420
16286,linkerliu,18,10,44.44%,0.83,68 461
16286,CptCanafa,18,12,44.44%,0.28,29 251
16286,Qilmathar,18,14,44.44%,0.11,30 024
16286,jazap,18,12,44.44%,1.06,64 274
16286,Nasty_Butler_,27,11,44.44%,0.7,48 816
16286,Ubiytsa_Thrylos,36,10,44.44%,0.86,41 176
16286,RenamedUser_1037644452,18,15,44.44%,0.56,48 284
16286,VINT3MATAR_357,27,12,44.44%,0.37,45 279
16286,spidery2020,54,11,44.44%,0.33,39 054
16286,MarkWreckless,36,10,44.44%,0.81,32 631
16286,HUKD,63,11,44.44%,0.51,28 669
16286,RansomT,36,11,44.44%,0.42,24 543
16286,ImperialNut,18,13,44.44%,0.83,57 312
16286,1q1q1q,180,10,44.44%,0.42,20 789
16286,Cpt_Latibulum,18,14,44.44%,0.22,32 896
16286,scho0617,36,11,44.44%,0.39,39 411
16286,MeanMachine15,18,14,44.44%,0.44,20 676
16286,aiviate,18,12,44.44%,0.56,39 689
16494,Golgotha_311,259,9,44.4%,0.5,39 875
16494,lightbagelC,241,9,44.4%,0.57,42 471
16496,weqna,160,12,44.38%,0.42,44 256
16497,NAmikeJA,151,9,44.37%,0.4,41 413
16497,kenneth_finnie,142,12,44.37%,0.66,52 695
16499,rf_mikael,133,10,44.36%,0.41,24 052
16499,Cody_The_Destroyer,266,10,44.36%,0.67,56 556
16499,Player_8208758438,133,12,44.36%,0.43,37 537
16499,Ryhunter1,275,10,44.36%,0.59,33 329
16503,Steve_Squires,115,11,44.35%,0.3,25 052
16503,killer_dice,124,12,44.35%,0.6,39 871
16505,rexwars1,106,11,44.34%,0.52,41 000
16505,AttankaTheHun,106,10,44.34%,0.72,34 797
16505,Bonkhead,106,11,44.34%,0.57,39 381
16508,Argento70,300,10,44.33%,0.22,25 902
16509,Toyrus,185,10,44.32%,0.55,43 292
16509,Yohahn_2017,88,10,44.32%,0.41,30 670
16511,EVA_02_,79,10,44.3%,0.47,32 624
16511,Tritan01,79,9,44.3%,0.34,30 687
16511,Rorytrek1,79,11,44.3%,0.38,41 724
16514,zazman5,70,11,44.29%,0.73,42 079
16514,aedithan,70,9,44.29%,0.71,62 845
16514,comenchero,140,9,44.29%,0.48,21 836
16514,CarpChicl33t,70,10,44.29%,0.41,27 602
16514,Player_1969654087,70,12,44.29%,0.33,40 059
16514,HardToBeAPimp,70,12,44.29%,0.16,17 999
16514,ARG_MONO,140,10,44.29%,0.46,30 213
16514,D2R2,70,10,44.29%,0.26,25 796
16522,PreacherDaveB,131,9,44.27%,0.54,36 410
16522,vientos23,131,10,44.27%,0.31,31 191
16524,captainsmitt,61,11,44.26%,0.43,29 445
16524,jrizy,122,11,44.26%,0.53,52 401
16524,ATSERVI,540,10,44.26%,0.44,37 512
16524,Geistkrieger,61,10,44.26%,0.72,38 743
16524,JackyMark,61,10,44.26%,0.98,71 843
16524,shamayim_1,61,12,44.26%,0.36,26 226
16524,ranger69starr,61,12,44.26%,0.08,21 910
16531,scootdiggitydog,113,9,44.25%,0.68,49 823
16531,Lonnie_Sykos,113,10,44.25%,0.42,35 220
16531,KrewdZH,113,9,44.25%,0.55,51 194
16534,b00m_slang,104,10,44.23%,0.63,42 420
16534,Jojogunne,52,12,44.23%,0.65,50 268
16534,drummerboynoah,52,12,44.23%,0.69,47 329
16534,Plasticboys101,52,12,44.23%,0.69,43 385
16534,haze64,52,11,44.23%,0.37,26 770
16534,Stealth_2016,52,11,44.23%,0.46,26 713
16534,Whirlwindhunter,52,10,44.23%,0.4,37 660
16534,CubanDragon,52,10,44.23%,0.6,44 989
16534,Queequeg2,52,11,44.23%,0.5,28 383
16534,falcontoy80,156,10,44.23%,0.51,27 205
16534,AIOGS,156,9,44.23%,0.46,36 174
16534,greenbeer_1,52,11,44.23%,0.23,28 483
16534,LupisAlpha,104,10,44.23%,0.51,52 287
16547,BealeJon,199,8,44.22%,0.63,45 725
16548,armoredblue,43,10,44.19%,0.58,45 182
16548,Mule,43,11,44.19%,0.67,59 566
16548,Angribear,86,10,44.19%,0.6,45 292
16548,usmckozmo,43,10,44.19%,0.56,45 863
16548,MaxAxe,172,10,44.19%,0.47,38 485
16548,randyoton,43,11,44.19%,0.93,50 080
16548,kickbut112,43,10,44.19%,0.26,26 663
16548,Coronel_01,43,12,44.19%,0.49,51 363
16548,CapChandler,43,11,44.19%,0.7,23 504
16548,DavidJnes,43,12,44.19%,0.28,33 951
16548,Uncle_duh,215,10,44.19%,0.56,46 245
16548,Judith_Chase,86,10,44.19%,0.69,59 050
16548,DuwdeWin,43,10,44.19%,0.86,44 555
16548,Isunkyou,267,10,44.19%,0.31,31 058
16548,ArmandDuBarry,43,10,44.19%,0.67,50 361
16548,raven1959,86,12,44.19%,0.4,37 061
16548,jacobfox98,43,12,44.19%,0.51,48 801
16548,Lachonus,43,10,44.19%,0.88,69 881
16548,GauchiMane,43,10,44.19%,0.93,61 480
16548,Markism_2018,43,10,44.19%,0.72,63 010
16548,rehs102573,86,12,44.19%,0.05,14 748
16548,Machinist84,43,10,44.19%,0.67,60 300
16548,Burotto1973,43,11,44.19%,0.33,41 401
16548,LeoAkama,43,10,44.19%,0.7,64 760
16548,M3gildur,43,12,44.19%,0.19,24 391
16548,xXdrew031Xx,86,12,44.19%,0.55,35 838
16574,RockingRyno,120,10,44.17%,0.35,31 290
16575,Felix_the_Fox,77,10,44.16%,0.68,44 672
16575,Piper_VGL,77,10,44.16%,0.48,28 054
16575,smacn,77,10,44.16%,0.55,44 448
16575,steeler81,77,10,44.16%,0.44,39 411
16575,Captin_Bly,77,10,44.16%,0.45,39 981
16575,ronnie239,77,11,44.16%,0.29,27 006
16575,elnata,77,10,44.16%,0.62,56 774
16575,rathagor,77,10,44.16%,0.58,46 872
16583,Jamaxsum,111,12,44.14%,0.77,58 792
16583,haydarus_1,111,10,44.14%,0.6,31 993
16585,Winteer,179,8,44.13%,0.58,41 555
16586,GravaStar,34,11,44.12%,0.41,47 530
16586,Rommel300,34,11,44.12%,0.71,52 275
16586,Bon3man,34,13,44.12%,0.32,40 897
16586,DBennett,34,10,44.12%,0.38,21 840
16586,TilioGG,34,10,44.12%,0.47,51 232
16586,ProPainTank1,34,10,44.12%,0.24,35 568
16586,PadrePadrone,136,11,44.12%,0.39,25 219
16586,Turpitz,34,12,44.12%,0.44,42 644
16586,airmail1971,34,10,44.12%,0.44,49 050
16586,haney24,34,12,44.12%,0.88,53 635
16586,Silver_Knight1,102,10,44.12%,0.47,29 648
16586,battleshipman,34,10,44.12%,0.71,44 929
16586,Aletrix,34,11,44.12%,0.26,40 290
16586,Flying_Lawnmower,34,11,44.12%,0.97,63 315
16586,Boston_Blaze,34,11,44.12%,0.71,50 949
16586,Alfa66,68,10,44.12%,0.63,50 794
16586,nei50,34,12,44.12%,0.5,48 639
16586,MadFatTanki,34,12,44.12%,0.41,42 285
16586,Floray,34,11,44.12%,0.62,55 442
16586,Protegimus,34,12,44.12%,0.29,32 622
16586,BigJoe1028,34,12,44.12%,0.62,51 934
16586,maahin_shankar,34,12,44.12%,0.5,57 203
16586,IlGenerale,34,11,44.12%,1.15,70 451
16586,Kong123_invader,34,12,44.12%,0.35,31 922
16586,UrNemesis,34,10,44.12%,0.56,46 215
16586,CapnJanos,34,10,44.12%,0.65,63 351
16586,cainhook,34,10,44.12%,0.32,24 060
16586,Abnormal_cruiser,34,10,44.12%,0.47,28 278
16586,hoffeljuice,68,11,44.12%,0.43,38 691
16586,Destroyer_197_defender,34,11,44.12%,0.59,44 335
16586,Leofwine_Godwin,34,10,44.12%,0.82,72 091
16586,Gustav145,68,10,44.12%,0.69,46 060
16586,Wild_Blue_iron,102,11,44.12%,0.36,30 989
16586,acyl_neodymium,34,10,44.12%,0.97,66 799
16586,captain_fan693,34,10,44.12%,0.56,63 522
16586,xLongRiflex,34,10,44.12%,0.91,37 834
16586,SORA_666,34,11,44.12%,0.79,54 066
16586,dyunker,34,10,44.12%,0.5,45 639
16586,Dogoldur,68,10,44.12%,0.51,39 051
16586,doclopez27,102,10,44.12%,0.55,50 644
16586,dumsantosbr,34,10,44.12%,0.21,13 669
16627,STank_Nasty,161,10,44.1%,0.44,42 598
16627,Sir_Tony_Robinson,161,10,44.1%,0.63,37 477
16629,nwdxpto19,93,11,44.09%,0.31,26 943
16629,GoodMorning369,93,10,44.09%,0.76,48 517
16629,Bnutty1390,254,9,44.09%,0.66,62 239
16632,Nouseatall,304,10,44.08%,0.38,24 399
16633,fates23,59,11,44.07%,0.61,57 067
16633,BarronRichthofen,59,11,44.07%,0.66,51 547
16633,Skull_Hunter41,118,11,44.07%,0.75,41 523
16633,Pinoche,59,10,44.07%,0.42,37 330
16633,FloatingTankAce,59,8,44.07%,0.69,43 333
16633,Desensitized_Wan,118,11,44.07%,0.6,28 652
16633,thorSG1_1,59,10,44.07%,0.53,40 509
16633,Alissonaraujo3117,59,10,44.07%,0.44,49 195
16633,Arthur_Ratynski,59,10,44.07%,0.29,27 292
16633,solareclipce,59,10,44.07%,0.58,32 929
16633,1731213593,59,11,44.07%,0.63,60 124
16633,Adar_Dice,118,11,44.07%,0.71,55 998
16633,letpotatofly,59,10,44.07%,0.78,56 778
16633,KingWhiteHorne,59,10,44.07%,0.34,33 266
16647,scarecrow_2015,488,11,44.06%,0.57,25 665
16647,MaxVocalz,143,9,44.06%,0.69,45 132
16647,Gsxtsy1970,404,12,44.06%,0.33,28 101
16650,Inter_Poa,227,11,44.05%,0.44,36 151
16651,Raymoondo,109,10,44.04%,0.42,38 405
16651,claytoncab_2018,109,11,44.04%,0.6,40 367
16653,SubZero_115,134,12,44.03%,0.44,33 853
16654,ariel81,184,11,44.02%,0.19,29 270
16654,marcosjavi77,184,12,44.02%,0.43,32 449
16656,tomcat0870,25,10,44%,0.6,28 684
16656,Colber,25,12,44%,0.48,29 083
16656,Hearts_of_Oak,25,10,44%,0.44,33 355
16656,Silverback47,75,12,44%,0.47,29 425
16656,Teh_FOO,25,10,44%,0.44,41 083
16656,Cheezyfoot,25,11,44%,0.72,63 772
16656,Tilith,25,13,44%,1.12,57 360
16656,BrigadierBadinov,25,11,44%,0.92,57 113
16656,crismol,25,10,44%,0.44,46 020
16656,No_Step_On_Syrup,50,11,44%,0.54,53 037
16656,____Tater____,25,11,44%,0.64,54 130
16656,Brian707,25,10,44%,0.36,26 056
16656,GrimReaperTPF,25,11,44%,0.68,31 337
16656,Many_feathers,75,9,44%,0.24,24 300
16656,Goldain,75,10,44%,0.56,38 581
16656,cakeonfrosting,25,11,44%,0.8,54 849
16656,Deltadude,200,10,44%,0.51,31 673
16656,jag3141,75,10,44%,0.51,44 189
16656,Leutnant_Merkwurdigliebe,150,12,44%,0.33,23 254
16656,Two_Point_Slow,25,12,44%,0.44,52 172
16656,zylas1,25,13,44%,0.44,33 004
16656,Jazzer02,25,12,44%,0.84,72 148
16656,Nexus_orax,50,11,44%,0.5,42 028
16656,ander250,50,10,44%,0.6,58 080
16656,Derek_Dailey,50,9,44%,0.5,37 665
16656,Pumas_2016,25,12,44%,0.36,46 249
16656,Wayne_Groulx,25,11,44%,0.56,28 339
16656,Gabriel_Pelaez,125,9,44%,0.44,47 697
16656,505050_1,50,12,44%,0.2,29 333
16656,scott6244,50,10,44%,0.38,46 786
16656,apoloIV,25,14,44%,0.4,28 431
16656,6809,25,11,44%,0.2,15 374
16656,TheHindmost,25,11,44%,0.88,46 860
16656,waicokid,25,10,44%,0.8,64 634
16656,eDan1776,125,9,44%,0.54,28 289
16656,CHERUDIM_123,75,12,44%,0.51,40 797
16656,SchwarzSabel,50,9,44%,0.54,24 237
16656,Spiderman20062109,25,12,44%,0.08,9 923
16656,John6th,50,11,44%,0.3,40 676
16656,Slyman990,75,9,44%,0.48,40 263
16656,Byezmoney,25,12,44%,0.72,45 913
16656,MarineHighlander,50,10,44%,0.48,39 729
16656,RH0DES,25,12,44%,0.16,30 400
16656,M1n4to,25,10,44%,0.52,53 754
16656,mozoilla02,25,10,44%,1.04,62 129
16656,OMG_Brewmaster,25,13,44%,0.8,59 091
16656,4478744_gunner,25,10,44%,0.56,52 690
16656,KO_BEAR,25,12,44%,0.52,35 238
16656,Farragut1865,50,10,44%,0.44,38 515
16656,go_go_geekzilla,25,12,44%,0.64,28 362
16656,SodomyMonkey,25,12,44%,0.48,32 649
16656,Veryveryblue,25,9,44%,1.12,66 885
16656,MommyHeHurtsMe,25,10,44%,0.48,26 586
16656,CA5CA,25,11,44%,0.96,41 001
16656,brunominozzivieira,25,11,44%,0.44,57 027
16656,Emanuel_Tiberi,100,11,44%,0.53,42 986
16656,Alloh,25,14,44%,0.32,33 036
16656,_jagerxtroyerRdz,200,10,44%,0.55,40 294
16656,DWill201,25,14,44%,0.16,18 516
16656,jedog1,25,11,44%,0.16,9 857
16656,ddbj_wqw,25,12,44%,0.76,68 495
16656,GloryGuts1,25,12,44%,0.44,42 154
16718,Kernan,166,12,43.98%,0.36,34 843
16718,Freddie305,266,10,43.98%,0.32,29 907
16718,FrancisVonBismarck,191,10,43.98%,0.44,45 091
16721,MMills82,141,8,43.97%,0.61,34 071
16722,TigOOlBittites,91,11,43.96%,0.58,42 212
16722,Robohowitzer,91,11,43.96%,0.4,40 597
16722,tpatwood,91,10,43.96%,0.38,24 685
16722,Jobeman,91,12,43.96%,0.31,37 654
16726,22arnavj,66,10,43.94%,0.44,38 318
16726,Hyperuranion,66,9,43.94%,0.64,45 708
16728,InfidelDog,239,10,43.93%,0.55,34 505
16728,rodrixv,519,9,43.93%,0.46,27 405
16728,CaptinHolmes,280,10,43.93%,0.42,41 055
16731,Dro555,189,10,43.92%,0.4,26 006
16731,WiskyGG64,148,11,43.92%,0.54,34 747
16733,arch4random,312,12,43.91%,0.35,41 834
16734,KidarSpike,82,11,43.9%,0.32,25 227
16734,Tigermat,41,12,43.9%,0.56,38 165
16734,SirHC503,41,11,43.9%,0.44,33 988
16734,eric2241,41,11,43.9%,0.68,62 770
16734,myndpyre,164,10,43.9%,0.38,32 060
16734,lukas_dietrich,41,11,43.9%,0.76,57 805
16734,thor0007,41,12,43.9%,0.37,42 690
16734,Chaosdestiny,41,10,43.9%,0.63,63 955
16734,Earl_of_Pain,82,10,43.9%,0.65,49 387
16734,negocris,41,10,43.9%,1.0,64 847
16734,CaptainBugs,82,10,43.9%,0.61,37 657
16734,redeagle1967,41,10,43.9%,0.61,44 072
16734,luman_2,41,12,43.9%,0.73,27 888
16734,Hefesto_Jack83,41,10,43.9%,0.98,62 008
16734,Hyper_pie,82,10,43.9%,0.46,47 700
16734,TuVieja10,41,11,43.9%,0.51,55 208
16734,Jokker007,41,10,43.9%,0.66,53 020
16734,xtralt,41,11,43.9%,1.07,75 502
16734,Creamy_Pie,41,10,43.9%,0.44,30 007
16734,mwc4120,82,11,43.9%,0.4,30 944
16734,guillemdp,41,10,43.9%,0.37,31 959
16755,AchPea,303,10,43.89%,0.44,28 148
16756,Bronxman,98,11,43.88%,0.59,30 720
16757,Othos,155,10,43.87%,0.61,46 776
16758,andresx73,114,10,43.86%,0.6,38 045
16758,bucky60ball,57,10,43.86%,0.65,36 602
16758,thegootch31,114,11,43.86%,0.33,24 367
16758,The_High_Flagship,57,10,43.86%,0.68,61 977
16758,Etxola,171,10,43.86%,0.56,23 418
16758,freko6,57,10,43.86%,0.32,24 398
16758,willbill_2016_1,57,12,43.86%,0.53,44 701
16758,_Gromm_,57,12,43.86%,0.54,34 545
16758,workman1972,57,10,43.86%,0.39,26 140
16767,OldAlaskaGuy,187,10,43.85%,0.51,45 684
16768,guajiropa,73,10,43.84%,0.16,17 598
16768,jimmy14111,536,11,43.84%,0.53,40 744
16768,woshiwendy,73,10,43.84%,0.53,27 006
16768,warships_game,73,11,43.84%,0.37,28 984
16772,skyriding,162,11,43.83%,0.4,22 375
16772,speedee_bob,162,11,43.83%,0.46,31 279
16774,NB_10_7,89,12,43.82%,0.46,27 056
16774,JimBone86,89,10,43.82%,0.3,27 352
16776,BEEZO,105,12,43.81%,0.41,34 115
16776,delta3_70,525,9,43.81%,0.5,30 123
16776,fausto_rjr,105,10,43.81%,0.58,45 148
16776,rnp_viola,105,8,43.81%,0.72,42 152
16776,ArthurGamesFK,315,10,43.81%,0.46,42 475
16781,Buffalo_Bills_,137,10,43.8%,0.37,28 791
16781,namaak,411,10,43.8%,0.46,38 250
16781,usamap,121,11,43.8%,0.51,47 209
16781,Cold_Beer839,121,9,43.8%,0.66,48 584
16781,Patek_Argento,121,10,43.8%,0.5,34 944
16781,Respiratory,137,10,43.8%,0.31,15 733
16781,Biosaga_2020,137,12,43.8%,0.42,31 681
16788,_BOW_B_4_U,153,11,43.79%,0.47,33 507
16789,tanclone,233,10,43.78%,0.24,22 692
16790,navy2fleet,16,10,43.75%,1.19,51 026
16790,RenamedUser_1000060539,16,12,43.75%,0.56,46 330
16790,FreeStylo071,16,10,43.75%,0.75,53 626
16790,rapariga,16,14,43.75%,0.31,38 773
16790,norad58,80,12,43.75%,0.42,30 580
16790,Dakryn,16,12,43.75%,1.12,55 518
16790,Jannarious,16,11,43.75%,0.38,60 656
16790,Ragnosh,64,10,43.75%,0.48,43 233
16790,chalker,96,11,43.75%,0.47,41 308
16790,USMCDMR,32,11,43.75%,0.34,39 077
16790,youngyeeper,32,11,43.75%,0.62,51 980
16790,dart47,16,15,43.75%,0.56,47 282
16790,rpauloni68,128,10,43.75%,0.4,41 115
16790,Pawncow,16,10,43.75%,0.62,53 591
16790,DeadZone2112,32,10,43.75%,0.81,44 867
16790,NightHawk299,16,12,43.75%,0.69,37 632
16790,Shadowdrainer,16,12,43.75%,0.38,58 651
16790,TomFoolry,16,14,43.75%,0.44,29 040
16790,dawsonbomb,16,11,43.75%,0.69,52 895
16790,victory04,32,11,43.75%,0.06,13 243
16790,cain071546,48,12,43.75%,0.83,52 292
16790,cobreti666,16,12,43.75%,0.56,48 421
16790,AD_MORTEM_INIMICUS,16,15,43.75%,0.94,83 585
16790,ZelmoB,48,10,43.75%,0.29,22 164
16790,NOS_MONKEY,16,14,43.75%,0.5,36 761
