,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
1591,McMannis1,14,10,64.29%,0.71,44 729
1591,ifconfig,14,11,64.29%,0.93,31 748
1591,VVoony,56,5,64.29%,0.79,59 108
1591,Renan_Borges_Cavalheiro,42,8,64.29%,0.67,59 512
1591,Bilge_Diver,42,7,64.29%,1.02,76 146
1591,Praeses04,14,10,64.29%,0.79,70 435
1591,Peotect,14,10,64.29%,1.07,58 865
1591,DEATHSEB013,14,10,64.29%,0.5,48 373
1591,OceanMaester,14,11,64.29%,0.71,52 428
1591,Malcom_R,28,8,64.29%,0.54,44 014
1591,mariobaza11,14,11,64.29%,0.5,31 329
1591,Grahilah,14,9,64.29%,0.93,51 322
1591,ALAN_PLAYER,14,11,64.29%,0.86,75 738
1591,JintsuuG,14,10,64.29%,0.57,28 070
1591,Adm_John_Tovey,14,12,64.29%,1.29,80 806
1591,BoomBoomBarney,14,10,64.29%,0.5,31 021
1591,USMC_CPL_1,14,10,64.29%,0.36,23 929
1591,ColdSmoker,28,10,64.29%,1.07,79 466
1591,Shetookeverything,14,10,64.29%,0.71,67 620
1591,BbK2442,14,10,64.29%,1.07,57 549
1591,natronmkii,14,10,64.29%,1.07,47 898
1591,joekertkj,28,10,64.29%,0.82,43 827
1591,Cakeman826,126,1,64.29%,0.87,53 271
1591,mjmaddog,28,8,64.29%,0.71,37 354
1591,Rozgut11,14,10,64.29%,0.86,51 421
1591,rtleite,14,10,64.29%,0.5,46 471
1591,Chief_Fodofox_From_EU,14,10,64.29%,0.93,78 558
1591,COLDWINGS941108,14,10,64.29%,0.5,50 506
1591,TrailBlazers58_74,14,11,64.29%,1.14,82 286
1591,DarlingInTheYamato,98,1,64.29%,0.77,66 255
1591,PoPoPanda81,14,10,64.29%,0.86,43 960
1591,ZeApexpredater,42,8,64.29%,0.95,72 573
1591,Adm_Hwang,14,10,64.29%,0.36,53 048
1591,HotBlooded_DesMeme,14,10,64.29%,1.0,69 936
1591,CNDR,14,10,64.29%,1.43,72 711
1591,Hust_Aiur,14,10,64.29%,1.36,81 994
1591,Mike799_na,14,10,64.29%,1.14,99 350
1591,Bylethe,14,11,64.29%,0.71,60 898
1591,EddyPotato,14,11,64.29%,0.79,53 594
1591,Mike_044,28,8,64.29%,0.71,77 045
1591,D_Wreck_,14,10,64.29%,0.71,65 142
1591,Kestius,14,12,64.29%,1.0,73 617
1591,Gungnir_451,14,10,64.29%,0.5,68 708
1591,catweedOG,14,12,64.29%,0.71,44 096
1591,YouvBeenThumped,28,10,64.29%,0.75,57 478
1716,WindowLickersLLC,109,1,64.22%,0.89,73 024
1717,vicw,95,1,64.21%,0.95,51 987
1718,MikuSalvaje,67,6,64.18%,1.03,57 661
1719,cdnwinter,106,1,64.15%,1.06,53 895
1719,Phenoxis,53,6,64.15%,1.42,56 495
1719,maox2015,53,6,64.15%,0.89,68 218
1719,Spartan_Heckler,53,7,64.15%,0.53,44 474
1719,sylpheed001,106,1,64.15%,0.89,65 780
1724,DefKnight,92,1,64.13%,1.05,53 339
1725,Muadid,131,1,64.12%,0.74,55 330
1726,I_love_all_ships,39,5,64.1%,1.54,69 838
1726,Nicklowdium,39,7,64.1%,0.67,59 105
1726,laoliang,39,8,64.1%,0.87,65 822
1729,Grantwhy,64,6,64.06%,1.0,67 835
1729,capitosuita,64,4,64.06%,0.92,52 544
1731,John_the_Impaler,114,1,64.04%,0.7,48 804
1731,momo4sho,89,3,64.04%,1.15,71 424
1733,dman1311,25,9,64%,1.0,67 801
1733,jojovtx,75,5,64%,0.77,59 644
1733,carbuilder,25,10,64%,0.64,59 328
1733,Jackal_The_Red,25,10,64%,0.2,21 791
1733,Zeon0087,25,9,64%,0.96,63 508
1733,pete4623,25,9,64%,1.12,68 312
1733,sleepy14,25,9,64%,0.64,61 299
1733,thatguyoverthere69,25,9,64%,0.96,72 856
1733,_HerrscherOfTheVoid,50,5,64%,0.9,64 395
1733,Crazyjoe100,25,8,64%,1.04,55 062
1733,ChiefCR,25,9,64%,0.84,42 519
1733,Capt__destroyer,25,9,64%,0.64,61 744
1733,Petrols,25,8,64%,0.76,47 813
1733,sabertooth_94,25,10,64%,0.88,67 011
1733,Candy_Akagi,25,9,64%,1.32,97 154
1733,Lurch_2,25,9,64%,1.16,70 937
1733,Bill_Halsey,25,9,64%,0.72,41 825
1733,Sevristh,25,8,64%,0.96,40 652
1733,Minevoiagian,25,10,64%,0.88,69 604
1733,gr8danex,25,10,64%,0.6,25 052
1733,JetWaters,75,5,64%,1.04,72 740
1733,Puntar85,75,5,64%,0.65,39 843
1733,RexEuchre,25,10,64%,0.44,45 748
1733,Berezkhov,25,9,64%,0.76,46 214
1733,haihai54321,25,10,64%,1.16,80 131
1733,Black_Flintstones,50,7,64%,0.82,81 208
1733,James12321,25,10,64%,0.48,49 973
1733,LastSamurai714,50,7,64%,0.7,48 887
1733,Ric077,25,9,64%,0.76,53 635
1733,Nightjar_2017,25,9,64%,1.12,75 373
1733,RemoveCVcomplainers,50,5,64%,1.4,79 508
1733,Varscion,25,10,64%,0.76,53 653
1733,GATORMEAT2018,25,8,64%,0.68,37 640
1733,556_Medic,25,9,64%,0.64,39 424
1733,Kungfu_World,25,9,64%,0.72,63 167
1733,LordGimpusDominus,25,10,64%,0.8,62 707
1733,Planet_323,25,9,64%,0.8,41 303
1733,HK417_A2,25,7,64%,0.68,54 132
1733,Momoko_Summer,25,10,64%,0.72,58 822
1733,spacecraft5,25,10,64%,0.76,52 554
1773,MIRACLEYANG,111,1,63.96%,0.73,61 777
1773,5p4rtan,111,1,63.96%,0.73,46 897
1773,transferprince,111,1,63.96%,0.95,82 250
1776,Kutaa,61,8,63.93%,0.74,59 345
1776,elsaltenio,61,5,63.93%,0.67,50 166
1776,Potater_,61,4,63.93%,1.1,70 233
1776,JiongYe,61,3,63.93%,0.8,63 989
1780,fishbaitb,97,2,63.92%,0.63,40 375
1781,jacktank10,36,9,63.89%,0.47,38 039
1781,Altrouge_Brunestud,36,6,63.89%,1.11,94 802
1781,l1lZarcorTrz,36,8,63.89%,0.5,50 001
1781,Recapo97,36,7,63.89%,0.67,68 587
1781,Glenn_Rhee,36,8,63.89%,0.67,40 965
1781,Castelgard,72,5,63.89%,0.9,41 468
1781,Cirno_baka_,108,1,63.89%,0.84,49 201
1781,SyndicatedINC,108,1,63.89%,0.97,46 411
1781,BigSoftMommyMilkers,36,7,63.89%,0.75,78 653
1781,Grand_Admiral_2,36,8,63.89%,0.72,69 140
1781,Xander_Cagex,36,9,63.89%,0.28,39 642
1781,Mariano117,36,7,63.89%,1.47,74 030
1781,Dogbarian,36,8,63.89%,0.69,47 139
1781,Capt_Apollo,36,8,63.89%,0.72,61 729
1781,dedwa_02,36,8,63.89%,0.86,29 810
1781,maldini1113,36,8,63.89%,0.78,54 142
1781,Streaking_Banana,36,8,63.89%,1.0,62 867
1781,TheBadger_2020,36,8,63.89%,0.39,56 817
1799,rjsdnjss,47,6,63.83%,0.89,61 198
1799,_X100_,94,1,63.83%,0.84,49 763
1799,SurPriseFN,47,6,63.83%,0.98,64 140
1799,_Anduriel_,141,1,63.83%,0.69,59 201
1799,paladi_2019,47,6,63.83%,0.64,59 561
1804,2Real_CaiXuKun,58,5,63.79%,0.88,64 130
1804,Potato_Quality,116,1,63.79%,1.2,83 217
1804,Asuka_Shikinami_Langley,58,5,63.79%,1.12,81 033
1804,Sean_Sphinx,58,7,63.79%,0.59,36 905
1808,Amenhir,69,5,63.77%,1.1,44 297
1808,crazycardz1,69,6,63.77%,0.67,40 445
1810,SaTeno,80,5,63.75%,0.82,37 117
1811,Peyton_M,91,1,63.74%,1.2,81 548
1812,Sylvanas_Revenge,102,1,63.73%,0.87,81 153
1813,GranEureka,113,1,63.72%,0.77,39 902
1814,Erethrin,22,9,63.64%,1.0,63 199
1814,Captain_Lincoln_F_Sternn,22,10,63.64%,0.64,45 536
1814,ashoppingcart,22,9,63.64%,1.05,61 981
1814,Colonel_ScottTino,22,10,63.64%,0.82,55 283
1814,firefighter2006,22,10,63.64%,0.77,49 259
1814,Nightus,22,10,63.64%,0.59,64 112
1814,steviemack62,33,8,63.64%,0.67,39 623
1814,Szpirglas,22,9,63.64%,0.91,59 267
1814,LeeBot_9,55,6,63.64%,1.13,57 449
1814,CaptainPlum,22,11,63.64%,0.59,58 214
1814,GFW,33,8,63.64%,0.39,28 706
1814,C_W_Nimitz,33,8,63.64%,1.24,64 722
1814,Gravvy,22,10,63.64%,1.09,53 403
1814,BarbarianTanker,22,10,63.64%,0.91,79 698
1814,jonm531,22,11,63.64%,0.59,59 072
1814,Shimakaze233,44,9,63.64%,0.52,68 086
1814,Spastic1,33,8,63.64%,0.42,32 299
1814,Mahoushoujo_Yukikaze,22,9,63.64%,1.0,75 942
1814,DoctorSalty,55,6,63.64%,0.67,60 630
1814,frankygogo,33,9,63.64%,1.09,77 025
1814,Gezeder_North,22,10,63.64%,0.95,53 285
1814,Mr1969SuperBee,33,7,63.64%,1.7,102 324
1814,JimboJimmyJack,22,8,63.64%,0.91,65 304
1814,ZEROxBLACKNIGHT,44,8,63.64%,0.82,60 271
1814,Capt_Binkley,33,8,63.64%,0.67,21 763
1814,Captain__Morgan,22,10,63.64%,0.5,50 363
1814,Da_8_Ball,33,9,63.64%,0.7,60 128
1814,ToxicDope,22,10,63.64%,0.86,37 396
1814,Kai_Bloodwillow,22,10,63.64%,0.64,36 533
1814,BlueLandForever,22,10,63.64%,0.45,39 474
1814,555task,33,9,63.64%,1.18,56 663
1814,ChariotKing,22,10,63.64%,0.59,38 589
1814,Supercharged1110,33,7,63.64%,1.24,85 151
1814,boltzfury,22,10,63.64%,0.59,20 171
1814,TheMightyWarpot,55,6,63.64%,0.96,56 326
1814,Geekinator,22,10,63.64%,0.36,18 028
1814,Timjn,33,8,63.64%,0.39,28 369
1814,DrKim,55,7,63.64%,0.91,71 024
1814,FreedomFloats,33,8,63.64%,0.97,46 950
1814,Snipershot4,22,10,63.64%,0.59,51 434
1814,Hawaiian_Gunner,22,9,63.64%,0.5,39 719
1814,will_ian,22,10,63.64%,0.64,56 550
1814,Gumby7,66,6,63.64%,0.94,49 593
1814,SignalBrewer,22,10,63.64%,1.0,63 497
1814,Scotia_lad,44,7,63.64%,1.09,87 436
1814,KEN7695426,33,7,63.64%,0.42,56 740
1814,Robbo_367,22,10,63.64%,1.09,58 792
1814,jalisco24,33,9,63.64%,0.94,69 085
1814,Grayshot,22,10,63.64%,0.36,47 891
1814,JR_1234,44,8,63.64%,0.73,75 252
1814,VolMorok,55,6,63.64%,0.8,61 653
1814,piezoelektrik,99,1,63.64%,0.86,39 811
1814,Nautalyst,33,8,63.64%,0.7,57 747
1814,thelenahammer,22,10,63.64%,0.86,48 131
1814,bulgre,33,8,63.64%,0.85,31 807
1814,_DW1_,33,10,63.64%,0.58,47 643
1814,Fombo,22,9,63.64%,0.27,34 934
1814,Silanus,22,9,63.64%,1.0,76 022
1814,Ikarus_Queen,33,8,63.64%,0.97,60 229
1814,GoingDown96,22,8,63.64%,1.05,82 006
1814,Arcelibs,44,8,63.64%,0.52,47 966
1814,AkiraMan,22,10,63.64%,0.59,43 844
1814,Heisendinger,44,7,63.64%,1.02,78 393
1814,DRDROJAS,22,10,63.64%,1.0,62 526
1814,Forever_Zero,22,9,63.64%,1.0,60 729
1814,karabas3,22,10,63.64%,0.59,42 668
1814,Galm_Pixy,22,9,63.64%,0.82,71 388
1814,AlohaServedDaily,33,8,63.64%,1.06,74 455
1814,Bitirish,22,9,63.64%,0.36,29 696
1814,Ghostkilla1308,33,8,63.64%,1.03,53 655
1814,Kinderspiel,22,9,63.64%,0.64,30 997
1814,BenChung,22,8,63.64%,0.91,73 952
1814,M_Chobi,44,6,63.64%,1.05,60 216
1814,SHINSUI_MARU,33,8,63.64%,0.39,42 956
1814,yamatotolove,99,4,63.64%,0.87,66 588
1814,Amphoterus61,22,10,63.64%,0.59,52 242
1814,Freya_Caiss,55,8,63.64%,0.85,81 116
1891,Mirthinion,140,1,63.57%,0.62,54 294
1892,good_ballance,107,1,63.55%,0.87,76 677
1893,AleexanderSilver,85,5,63.53%,0.84,62 722
1894,_HR_,74,4,63.51%,0.73,69 982
1894,Larry1701,74,3,63.51%,0.93,33 080
1896,fullmetal2012,63,6,63.49%,1.0,63 514
1896,xpsychoshyx,63,6,63.49%,0.84,57 691
1896,Wisewolf_of_Avalon,63,6,63.49%,0.89,42 442
1899,TheUrticantUrge,104,1,63.46%,0.86,48 771
1899,Desert_Rat_11,52,6,63.46%,1.1,55 085
1899,Nicademus81,104,1,63.46%,0.83,63 661
1899,SaltyMoonshine,52,6,63.46%,0.87,54 681
1899,LaRichelieu,52,7,63.46%,0.38,47 260
1899,Ranger_Long,52,5,63.46%,1.08,78 386
1899,Hinanawi_Resien,52,6,63.46%,0.87,50 781
1906,EgoJunior,82,5,63.41%,0.72,55 910
1906,damned_stains,41,7,63.41%,0.39,28 849
1906,76ID_TX,41,8,63.41%,0.63,33 015
1906,Suraiki,82,5,63.41%,0.77,56 378
1906,BornToQuill,41,5,63.41%,1.22,41 510
1906,coolag02,41,8,63.41%,0.93,61 035
1906,Jemashi,41,9,63.41%,1.27,80 556
1906,Fyreboss,41,9,63.41%,0.73,51 705
1906,blksociety,41,7,63.41%,1.05,67 323
1906,McBuns_Splitter,41,8,63.41%,0.9,57 156
1906,flag_one,41,8,63.41%,0.56,61 112
1917,Jeruk_,112,1,63.39%,0.93,59 992
1918,_Admiral_Joe,71,4,63.38%,0.56,49 220
1919,lSherlockl,30,9,63.33%,0.57,54 259
1919,Dingchavez,30,9,63.33%,0.77,71 142
1919,vipercrewchief,30,9,63.33%,0.9,33 556
1919,l3acobr,30,9,63.33%,0.77,52 431
1919,Stogdill,30,9,63.33%,0.33,22 492
1919,Nettronic84,60,5,63.33%,1.1,69 713
1919,was1001,30,8,63.33%,0.6,60 709
1919,Siralvindor,30,8,63.33%,1.13,67 543
1919,apete30,30,8,63.33%,1.3,84 798
1919,Lobster_Boy,120,1,63.33%,0.72,24 611
1919,Ribbon52,30,8,63.33%,1.0,62 029
1919,iliaskiof87,30,8,63.33%,1.17,86 137
1919,PSRBill,60,6,63.33%,0.85,64 895
1919,Dradian,30,10,63.33%,0.93,88 702
1919,Dalea,30,10,63.33%,0.23,37 470
1919,DrKuKu,30,9,63.33%,0.93,66 069
1919,Twistafurr,30,9,63.33%,0.7,47 807
1919,Squatchin_1,30,9,63.33%,1.1,69 365
1919,Fokker_DVII,60,5,63.33%,0.9,49 285
1919,HMS_London,30,9,63.33%,0.83,59 400
1919,induced_insomnia,60,5,63.33%,0.97,52 983
1919,LazerRhino,90,1,63.33%,0.68,37 611
1919,lAIZICIFUDEAI,30,8,63.33%,1.13,62 151
1919,B0bbyHi11,30,9,63.33%,0.87,64 182
1919,Noob_Doggy,120,1,63.33%,1.03,52 687
1919,147ssflex,30,9,63.33%,0.7,76 841
1919,thecamelstrider,60,6,63.33%,0.93,35 169
1919,LAMARTE,60,6,63.33%,1.25,79 920
1919,needyou,30,9,63.33%,0.73,62 237
1919,Yangot,30,9,63.33%,1.0,76 664
1949,JustAdapt,79,3,63.29%,1.19,74 564
1949,De_Tudo_UmPouco,79,5,63.29%,1.01,66 685
1951,Harry_Dong,49,7,63.27%,1.24,58 642
1951,flussigmetalJR,49,7,63.27%,0.76,65 958
1951,lanxiu,49,7,63.27%,1.18,83 294
1954,T_Lymphocyte,117,1,63.25%,1.06,43 413
1955,Hanniballz,68,5,63.24%,1.24,67 232
1955,MonstorMunch,68,4,63.24%,1.0,68 666
1955,TheWelfareOfThisGame,68,5,63.24%,0.84,60 339
1958,TonyAbbott,87,5,63.22%,1.14,77 277
1959,Mortician1750,125,1,63.2%,1.02,62 903
1960,Hptm_Erica_Hartmann,19,10,63.16%,0.68,58 291
1960,Fox791,19,11,63.16%,0.68,43 568
1960,mgallun74,19,9,63.16%,1.0,60 759
1960,gocubsgo19,57,7,63.16%,0.72,66 721
1960,Zulu87,38,7,63.16%,0.95,59 796
1960,1001011001,19,10,63.16%,1.21,77 576
1960,citylightva,19,9,63.16%,0.74,54 165
1960,Danze,19,9,63.16%,0.79,66 342
1960,GoneTanking22,19,10,63.16%,0.68,44 604
1960,theihenry,19,9,63.16%,1.16,73 965
1960,Death2U69,38,8,63.16%,0.61,58 735
1960,Skeeter_Hawk,57,6,63.16%,0.77,50 346
1960,SpookAri,19,10,63.16%,0.53,31 159
1960,Winter_Contingency,19,10,63.16%,0.84,60 506
1960,Dennis7g,95,4,63.16%,0.83,60 513
1960,PolloGuisado,19,9,63.16%,1.84,93 095
1960,LordJohnWhorfin,19,10,63.16%,0.37,33 945
1960,ewogee,38,8,63.16%,0.66,45 340
1960,Regionella,19,9,63.16%,0.89,66 753
1960,TitanicFreak99,57,6,63.16%,0.68,36 177
1960,smt_nino,19,10,63.16%,0.74,70 061
1960,M0zey,38,9,63.16%,0.92,62 578
1960,Crunch6,19,9,63.16%,0.79,51 914
1960,ElasticSpyder,19,9,63.16%,1.16,74 519
1960,Helix25,19,10,63.16%,0.84,53 522
1960,Krezan,19,10,63.16%,0.74,59 733
1960,HoneyApple,19,10,63.16%,0.89,73 725
1960,OceanLiner12,19,9,63.16%,0.74,61 303
1960,IAF_NASTY,19,10,63.16%,0.95,89 489
1960,gstrat,57,5,63.16%,0.88,79 629
1960,Andre5jrt753,19,9,63.16%,0.74,52 406
1960,reeyal33,19,10,63.16%,0.95,34 821
1960,Shaundnak,19,11,63.16%,0.37,58 179
1960,Th3_Machin3,19,9,63.16%,0.79,38 715
1960,VillaMario,19,9,63.16%,1.16,67 544
1960,NATIONRISING,19,10,63.16%,0.53,58 363
1960,ADHDChief,19,10,63.16%,1.0,73 675
1960,Borg2000,19,9,63.16%,0.79,74 346
1960,MaxVladimus,19,10,63.16%,0.68,49 516
1960,lemonhead919,19,9,63.16%,0.95,71 883
1960,AirbusGuy1207,57,6,63.16%,1.14,64 158
1960,CheekyShenanigans,19,9,63.16%,0.95,47 877
1960,TheFool35,19,10,63.16%,0.37,24 410
1960,Shed_1998,19,10,63.16%,1.26,73 254
1960,Conner_McLeod,19,11,63.16%,0.58,34 789
1960,liljoe_unconquerable,19,9,63.16%,0.68,58 971
1960,woodpecker510,19,10,63.16%,0.32,26 096
1960,ARS_NOVA_Cadenza,19,10,63.16%,0.79,75 489
1960,jeank282713,19,10,63.16%,0.47,44 849
1960,Xenebot,19,10,63.16%,0.84,78 931
1960,hms_colossus,19,10,63.16%,0.95,65 051
1960,anybigpapa94,38,7,63.16%,1.42,75 556
1960,EduardoDemon,19,10,63.16%,0.95,56 489
1960,Rocco_thano,19,9,63.16%,0.95,44 835
1960,Bubblehead703,19,10,63.16%,0.63,46 799
1960,Privatel_Rich,19,10,63.16%,0.58,63 091
1960,biggie_will,76,5,63.16%,0.78,65 304
1960,CA_Takao,19,9,63.16%,0.47,50 291
1960,YouSatInGum,19,9,63.16%,1.05,73 517
1960,HOMBRE_BESTIA,19,10,63.16%,0.37,27 609
1960,Nesteros,19,10,63.16%,0.53,60 466
1960,An0therDax,19,9,63.16%,0.79,80 225
1960,EmpireSateVI,19,10,63.16%,1.0,75 688
1960,MitTh_raw_nuRuodo,57,8,63.16%,0.63,49 767
1960,eapFrog,57,7,63.16%,0.88,64 921
1960,ComradesFiredAtMe,19,10,63.16%,1.11,64 299
1960,Cristian_Kriegsmarine,57,5,63.16%,1.0,55 457
1960,Walker_Sun,19,10,63.16%,0.63,38 739
1960,JP7544,19,10,63.16%,0.32,41 420
1960,NobodyLikesCvs,19,9,63.16%,0.84,61 400
1960,ZackHowell,19,10,63.16%,0.68,63 428
1960,eZ_Invoker,19,10,63.16%,0.63,68 915
1960,emz41,19,10,63.16%,0.63,30 529
1960,BrotherYuanusedit,19,10,63.16%,0.95,81 433
1960,Brandy212,19,10,63.16%,1.11,52 913
1960,gGauss,19,10,63.16%,0.74,64 204
1960,Nozaki_116,19,10,63.16%,0.47,34 897
1960,jikoshokai,19,10,63.16%,0.95,72 726
1960,NarasarangCard,19,10,63.16%,0.84,73 172
2039,Popcorn_132,103,1,63.11%,0.9,53 309
2039,jacktarkovski,122,1,63.11%,0.63,40 202
2041,juancito_2D,65,5,63.08%,1.03,79 516
2041,Kriegsmarine_Donitz,65,5,63.08%,1.28,81 379
2041,Solitary_Stalker,65,5,63.08%,0.62,40 872
2041,Gretchen45,65,6,63.08%,1.06,74 885
2045,achupathingy,111,1,63.06%,0.86,64 283
2045,MiniN1nja,111,1,63.06%,1.1,65 434
2045,MahlangCow,111,1,63.06%,1.02,64 305
2048,shinestorm,46,8,63.04%,0.72,51 173
2048,BookinIt,46,8,63.04%,0.91,57 192
2048,WhozYoDaddy98,138,1,63.04%,0.87,54 354
2048,Euro_CV,92,1,63.04%,1.3,81 195
2048,USSJacksonville,46,5,63.04%,1.28,78 208
2048,Auravik,92,1,63.04%,0.82,42 295
2048,ComandanteProbleminha,46,7,63.04%,0.93,68 308
2048,Peko_peko__,46,5,63.04%,0.89,69 551
2048,Potato_4321,46,8,63.04%,0.5,42 040
2057,Yukikaze7777,73,5,63.01%,0.75,42 196
2057,SoOlick,73,6,63.01%,0.99,60 113
2057,Det_Flag_Farmer,73,5,63.01%,0.77,59 526
2057,bonkbonk_was_taken,73,5,63.01%,0.86,58 270
2061,Davii,100,1,63%,1.04,69 192
2062,Guardbro,27,10,62.96%,0.7,74 277
2062,NordlandSthlm,27,8,62.96%,0.78,52 916
2062,KILL_THE_NOOB_,27,9,62.96%,1.19,68 843
2062,guylederer0,27,10,62.96%,1.04,63 569
2062,Glamorboy,27,9,62.96%,0.67,66 199
2062,Port84,27,9,62.96%,1.07,94 385
2062,sags324,81,4,62.96%,0.74,70 405
2062,Smitty923,27,9,62.96%,0.74,49 740
2062,spirit_warriors,27,8,62.96%,0.67,46 287
2062,MrMattastic,27,10,62.96%,0.67,53 444
2062,Skeem689,27,9,62.96%,1.07,76 683
2062,beliy_demon,27,8,62.96%,0.96,48 357
2062,MuricanClassBattleship,27,9,62.96%,0.78,49 536
2062,MrErickson,27,7,62.96%,0.96,46 157
2062,YagyuJubei_,27,10,62.96%,0.89,63 276
2062,jcbredbaron7212,27,10,62.96%,0.7,56 491
2062,Devorakman,27,9,62.96%,0.78,72 626
2062,tensainoyue,27,9,62.96%,1.19,74 691
2062,nuubee,81,5,62.96%,0.84,62 192
2062,The_Endo,54,5,62.96%,0.61,48 953
2062,Hypernova505,54,6,62.96%,0.98,69 787
2062,LunaticMk,27,9,62.96%,1.15,50 795
2062,bobsauce07,27,10,62.96%,0.48,29 769
2062,HOUGYOKU,27,9,62.96%,0.63,45 035
2062,SlipppperyGypsy,27,9,62.96%,0.74,70 057
2062,KhaneKhanan,108,1,62.96%,0.85,61 289
2062,Bushookie,54,5,62.96%,0.76,42 914
2062,_999s_Dangerous,27,8,62.96%,0.93,66 479
2062,NomaD_XE,27,10,62.96%,0.67,48 784
2062,evernight_,27,9,62.96%,0.56,56 298
2062,P3old,27,10,62.96%,0.37,42 439
2062,dontshotmepls,27,10,62.96%,0.93,61 923
2062,DennisMaRs,27,10,62.96%,0.56,49 261
2062,hiwi29,27,9,62.96%,0.85,41 986
2096,Excalibur0_0,116,1,62.93%,0.64,47 329
2096,noobs_XD,116,1,62.93%,0.73,47 143
2098,Greven,62,5,62.9%,0.94,49 362
2098,arimatea_centinela,62,5,62.9%,0.98,62 517
2098,Jav0105,62,5,62.9%,0.74,39 900
2098,REBIKA,62,6,62.9%,0.97,63 731
2098,torgis13,62,6,62.9%,0.89,48 898
2098,tax1dr1ver,62,6,62.9%,0.81,64 832
2098,dedao2005,62,5,62.9%,0.98,82 733
2105,Megadude2,97,1,62.89%,1.04,49 143
2106,flappycheeks,35,9,62.86%,0.91,48 748
2106,O3O,70,5,62.86%,0.83,62 358
2106,hermitwolf,35,9,62.86%,0.6,72 122
2106,signus_izzet,35,8,62.86%,0.43,47 089
2106,FireFawkes17,35,9,62.86%,0.74,58 531
2106,ColMcStacky,35,8,62.86%,1.26,62 999
2106,mlgjoaquin,35,8,62.86%,1.17,78 062
2106,CohenX,35,9,62.86%,1.51,95 929
2106,Dmytri_Babenkov,35,9,62.86%,0.69,57 148
2115,sebastiench,78,5,62.82%,0.62,53 762
2115,MuffinVengador,78,5,62.82%,0.78,57 072
2115,Ven_Ben1,78,5,62.82%,0.85,54 551
2118,El_Diablo_925,43,7,62.79%,0.93,64 579
2118,Lensar,43,8,62.79%,0.56,38 341
2118,Lord_Zath,43,6,62.79%,1.14,57 421
2118,sadorno_1,43,8,62.79%,0.63,20 448
2118,mellos_xco,43,8,62.79%,0.6,57 724
2118,891353571,43,8,62.79%,0.53,61 830
2118,SageEilram,43,9,62.79%,0.47,43 556
2125,TankyMcMeatShield,137,1,62.77%,0.84,57 289
2126,GreatBigAbyss,51,7,62.75%,0.71,45 606
2126,Cash_dan_ace,51,5,62.75%,1.12,74 458
2126,sureamschramm,51,8,62.75%,0.49,51 555
2126,cljjason,51,6,62.75%,1.29,62 502
2126,Admiral_Veni_vidi_vici,153,1,62.75%,0.59,49 619
2131,Syph0n81,59,6,62.71%,0.98,65 810
2131,warheart1992,59,5,62.71%,0.98,52 096
2131,AkiraKurai,59,5,62.71%,1.1,73 737
2131,Top_Scallop,59,5,62.71%,0.97,74 313
2131,REIGN797,59,6,62.71%,0.86,51 955
2131,Darcy0574,118,1,62.71%,1.23,72 924
2131,Ragtagish,59,6,62.71%,0.59,33 270
2131,lRobthebobsl,59,5,62.71%,1.12,44 549
2131,l_Cipher_l,59,5,62.71%,0.83,53 636
2140,groch_66,126,1,62.7%,0.72,59 872
2141,BenMerce,67,6,62.69%,0.42,40 509
2141,273710108,67,5,62.69%,0.67,57 047
2143,VFRmotor,75,4,62.67%,0.48,29 363
2143,alfalfala,75,5,62.67%,0.92,46 311
2143,TaqPCR,75,4,62.67%,1.36,68 565
2146,Dampysora,91,3,62.64%,0.76,55 432
2146,GreyGhosto,91,1,62.64%,1.29,76 681
2146,SternBonk,91,1,62.64%,1.04,61 546
2149,CaIiber,99,1,62.63%,0.79,62 770
2150,summon4,107,1,62.62%,0.9,75 346
2151,GERMAN_WAW,104,1,62.5%,0.86,56 788
2151,thesuperles,16,10,62.5%,0.75,52 342
2151,Xemino,16,11,62.5%,0.69,63 297
2151,Shinn000,16,9,62.5%,0.81,46 230
2151,TheFBB,16,11,62.5%,0.81,79 988
2151,Spartanz1170,16,10,62.5%,0.75,70 620
2151,Expedite,16,10,62.5%,0.44,29 710
2151,ReaporOfDeath,24,9,62.5%,0.71,55 150
2151,ActionJoe,16,10,62.5%,0.69,77 110
2151,kdinh,80,5,62.5%,1.09,68 132
2151,crusader345,16,10,62.5%,0.56,36 098
2151,Derthnox92,16,10,62.5%,0.81,49 732
2151,Lolki,72,5,62.5%,1.22,59 872
2151,chill_chill,16,10,62.5%,0.56,32 318
2151,shifteee,32,10,62.5%,0.88,54 713
2151,SYAVA,16,11,62.5%,0.5,52 537
2151,MrX4353,32,9,62.5%,1.03,66 423
2151,Linkmadman,16,10,62.5%,0.75,47 756
2151,Ov3rl0rd,16,10,62.5%,0.62,66 685
2151,Countwaffles,96,3,62.5%,0.93,53 308
2151,taketonnvo,24,10,62.5%,0.71,37 409
2151,Maladromes,16,10,62.5%,0.44,38 480
2151,dahos,32,9,62.5%,0.84,48 696
2151,CBuJIeH,72,5,62.5%,1.01,61 166
2151,mm2012,16,10,62.5%,0.69,61 334
2151,OprahFTWinfrey1954,40,6,62.5%,0.98,54 468
2151,Joseph116pz,64,7,62.5%,0.94,49 738
2151,alonso100,40,9,62.5%,0.75,48 534
2151,TankDrivercarriesnoCash,16,10,62.5%,0.5,47 666
