,Battles,Winrate,PR,Avg.frags,Avg.damage
622,59,62.71,2291,1.0,87078
622,141,61.7,2291,1.43,78765
627,87,59.77,2289,1.48,78146
627,290,55.52,2289,1.49,80411
627,121,63.64,2289,1.37,79919
630,45,73.33,2288,1.18,78362
631,41,51.22,2286,1.51,81527
631,42,76.19,2286,1.29,74752
633,45,64.44,2285,1.29,79444
634,65,66.15,2284,1.4,76934
634,58,62.07,2284,1.36,79838
636,52,63.46,2283,1.35,76500
636,219,57.53,2283,1.25,83792
638,136,58.09,2282,1.54,77239
638,99,55.56,2282,1.29,84099
640,66,53.03,2281,1.44,82109
640,47,57.45,2281,1.57,77307
640,69,50.72,2281,1.65,79630
643,132,65.91,2280,1.3,78531
644,232,51.72,2279,1.1,89679
645,50,68,2278,1.52,73624
646,106,56.6,2276,1.37,81149
646,99,53.54,2276,1.12,87918
648,49,51.02,2275,1.49,81226
649,99,57.58,2274,1.15,85721
649,55,63.64,2274,0.95,87196
649,73,60.27,2274,1.3,79930
649,130,63.85,2274,1.2,81409
649,91,62.64,2274,1.11,84165
654,59,54.24,2273,1.56,78163
654,116,60.34,2273,1.25,82259
654,49,55.1,2273,1.39,81691
657,87,58.62,2272,1.48,79529
657,60,45,2272,1.27,88335
657,56,69.64,2272,1.57,71208
657,69,63.77,2272,1.07,84357
661,46,47.83,2271,0.89,92119
662,41,60.98,2270,1.49,76439
662,54,59.26,2270,1.33,77627
662,49,79.59,2270,1.51,73914
665,60,63.33,2269,1.22,81489
666,112,53.57,2268,1.34,85926
667,45,68.89,2267,1.29,77541
667,44,61.36,2267,1.41,78358
669,80,50,2266,1.34,84825
669,130,53.85,2266,1.05,88400
671,69,76.81,2265,1.33,71971
671,66,57.58,2265,1.29,82419
671,77,49.35,2265,1.55,81261
671,254,59.45,2265,1.43,79205
671,66,62.12,2265,1.44,81515
676,340,64.12,2264,1.48,75548
676,47,53.19,2264,1.51,77652
678,44,47.73,2263,1.14,89564
678,68,50,2263,1.37,83492
680,76,63.16,2262,1.17,82584
680,44,61.36,2262,1.52,75016
682,114,50,2261,1.46,80585
683,173,58.38,2259,1.13,85066
683,110,60,2259,1.5,76782
683,58,56.9,2259,1.29,82272
686,77,49.35,2257,1.14,87977
686,68,58.82,2257,1.22,83553
686,51,62.75,2257,1.25,79948
689,71,56.34,2256,1.17,84936
689,64,62.5,2256,1.58,73720
691,43,60.47,2255,1.3,89085
691,56,60.71,2255,1.43,77292
691,172,62.21,2255,1.4,78472
694,48,62.5,2254,1.23,80847
694,40,55,2254,1.23,84832
694,283,57.6,2254,1.35,80644
694,50,66,2254,1.18,80394
698,81,64.2,2253,1.35,77729
698,58,74.14,2253,1.31,71418
698,110,56.36,2253,1.46,78797
701,69,55.07,2252,1.28,92815
701,50,54,2252,1.16,94913
701,52,65.38,2252,1.27,77302
701,45,68.89,2252,1.47,81053
705,76,61.84,2251,1.42,77171
706,160,58.13,2250,1.12,84919
706,45,62.22,2250,1.47,84052
708,208,58.17,2249,1.33,80505
708,72,68.06,2249,1.07,81270
710,49,57.14,2248,1.39,77886
710,45,62.22,2248,1.38,77542
712,66,63.64,2247,1.44,75395
712,61,52.46,2247,0.85,89795
712,51,60.78,2247,1.27,80791
715,86,70.93,2246,1.35,74350
715,95,56.84,2246,1.35,80174
715,168,74.4,2246,1.24,75337
718,105,63.81,2243,1.53,82464
718,40,60,2243,0.98,86889
718,66,54.55,2243,1.36,81273
721,85,57.65,2242,1.44,78176
722,56,69.64,2239,1.21,82046
723,99,56.57,2238,1.32,80365
723,56,66.07,2238,1.12,89851
725,50,64,2236,1.22,79748
725,55,63.64,2236,1.44,75311
727,50,48,2234,1.56,79970
727,50,50,2234,0.8,91790
727,57,73.68,2234,1.37,75792
727,57,71.93,2234,1.21,77449
727,510,57.25,2234,1.38,79520
727,111,59.46,2234,1.23,80876
733,143,55.94,2233,1.16,91000
734,194,60.82,2232,1.35,78057
734,41,68.29,2232,1.41,73511
736,56,41.07,2231,1.3,88578
736,106,58.49,2231,1.42,86019
736,57,61.4,2231,1.26,78532
739,95,61.05,2230,1.11,84740
739,46,50,2230,1.3,89694
739,96,58.33,2230,1.35,79196
742,82,48.78,2228,1.33,86210
743,82,71.95,2227,1.56,76453
744,60,61.67,2226,1.27,78945
744,55,54.55,2226,1.22,83258
746,59,62.71,2225,1.22,79744
747,44,47.73,2223,1.23,90572
747,122,58.2,2223,1.43,77401
749,49,48.98,2222,1.41,82573
749,40,87.5,2222,1.2,76334
751,51,49.02,2221,1.39,87440
751,126,61.9,2221,1.48,74874
751,74,62.16,2221,1.3,78324
754,91,56.04,2220,1.03,86459
754,68,50,2220,1.31,83425
756,51,52.94,2219,1.53,77496
756,69,59.42,2219,1.43,76004
758,42,64.29,2218,1.17,79863
759,133,55.64,2217,1.17,87755
759,46,45.65,2217,1.04,90387
761,127,60.63,2216,1.31,78617
762,57,57.89,2215,0.89,88177
763,64,54.69,2214,1.39,79051
