,Battles,Winrate,PR,Avg.frags,Avg.damage
604,60,58.33,2403,1.58,80648
605,359,55.43,2402,1.35,72943
606,63,55.56,2401,1.41,87702
606,98,56.12,2401,2.12,73484
608,64,64.06,2400,1.06,80021
608,100,57,2400,1.45,86386
608,119,53.78,2400,1.26,75369
608,63,63.49,2400,1.44,82847
612,157,59.24,2398,1.48,82379
612,49,61.22,2398,1.53,80919
614,80,55,2396,1.35,86345
615,93,59.14,2392,1.32,86770
615,49,63.27,2392,1.51,79732
617,140,58.57,2391,1.43,85404
617,42,57.14,2391,1.31,85081
619,112,58.04,2390,1.22,73968
620,124,50,2389,1.4,78945
621,72,52.78,2388,1.67,83011
622,56,58.93,2386,1.36,84521
623,40,65,2384,0.82,83755
624,42,61.9,2383,1.52,81376
625,44,61.36,2379,1.2,72572
626,45,68.89,2377,1.18,82276
627,49,59.18,2375,1.02,81967
627,120,63.33,2375,1.74,76302
627,46,52.17,2375,1.61,84236
627,115,59.13,2375,1.32,84884
631,107,42.06,2374,1.34,93371
631,69,53.62,2374,0.84,82802
633,84,64.29,2372,1.14,84379
634,667,57.72,2371,1.31,76539
634,130,51.54,2371,1.52,85613
634,149,55.7,2371,1.44,77815
634,199,55.28,2371,1.44,80559
634,50,60,2371,1.42,80258
639,140,51.43,2370,1.44,85001
640,90,63.33,2369,1.3,82751
641,134,57.46,2367,1.49,80978
641,101,62.38,2367,1.35,72403
643,123,52.85,2365,1.41,79360
644,162,50.62,2364,1.17,82155
645,81,67.9,2361,1.27,72586
645,90,52.22,2361,1.13,85021
645,50,72,2361,1.58,74575
648,56,58.93,2358,1.27,83348
648,124,58.87,2358,1.41,83784
650,60,60,2356,1.28,78476
651,103,52.43,2355,1.72,80762
652,107,57.01,2354,1.36,83956
653,64,46.88,2353,1.39,90126
654,95,63.16,2352,1.27,84493
654,85,74.12,2352,1.51,72973
656,81,58.02,2351,1.26,85827
656,84,51.19,2351,1.68,77907
656,390,50.51,2351,1.38,87759
659,127,51.97,2350,1.37,84025
660,59,59.32,2349,1.46,80625
661,46,58.7,2348,1.59,80081
662,305,60,2347,1.38,84100
662,129,55.81,2347,1.26,77426
664,47,65.96,2346,0.98,86473
664,189,66.67,2346,1.28,82333
666,98,62.24,2345,1.61,77862
666,132,56.82,2345,1.34,74007
666,82,62.2,2345,1.24,83006
669,100,56,2344,1.58,78698
669,46,60.87,2344,1.28,85638
671,91,59.34,2342,1.16,84499
672,76,48.68,2341,1.34,86972
672,93,68.82,2341,1.45,77845
672,93,64.52,2341,1.55,78015
672,49,69.39,2341,1.08,74965
676,69,47.83,2340,1.09,84143
677,68,58.82,2339,1.28,72115
678,118,56.78,2338,1.25,87849
678,73,60.27,2338,1.38,80993
678,151,58.28,2338,1.26,81313
681,188,72.34,2336,1.47,75645
681,42,59.52,2336,1.36,84304
681,224,53.13,2336,1.33,73328
684,53,60.38,2335,1.57,79224
685,77,62.34,2334,1.31,82767
685,62,67.74,2334,1.27,80195
685,54,55.56,2334,1.46,78491
688,61,50.82,2333,1.21,78598
688,63,68.25,2333,1.33,75802
690,210,62.38,2332,1.25,85090
691,126,55.56,2331,1.21,77890
691,375,64.27,2331,1.4,76933
693,103,57.28,2330,1.13,78885
693,170,68.82,2330,1.36,79448
693,90,54.44,2330,1.5,78990
696,54,53.7,2327,1.02,82482
696,96,62.5,2327,1.34,80614
696,45,62.22,2327,1.18,75580
699,120,50.83,2326,1.3,86630
699,75,64,2326,1.16,83391
699,41,60.98,2326,1.15,76719
702,43,51.16,2325,1.14,89187
702,46,50,2325,1.48,81290
704,178,53.93,2324,1.49,83435
705,88,57.95,2323,1.15,84702
705,62,56.45,2323,1.55,76321
707,81,51.85,2321,0.88,80898
707,128,41.41,2321,1.41,79718
709,59,55.93,2320,1.32,81974
710,49,46.94,2316,1.27,86688
711,148,56.76,2315,1.14,83304
711,78,65.38,2315,1.13,80931
711,50,60,2315,1.02,86039
714,87,41.38,2314,1.1,80310
714,263,56.27,2314,1.13,73705
716,127,61.42,2313,1.58,73342
716,135,54.81,2313,1.39,80306
718,80,48.75,2312,1.2,83260
718,126,54.76,2312,1.34,74889
718,109,65.14,2312,1.57,76036
721,112,71.43,2311,1.38,75364
722,299,52.84,2310,1.31,83650
723,121,56.2,2309,1.57,79720
724,53,77.36,2308,1.21,77391
725,54,66.67,2303,1.31,76443
725,40,65,2303,1.4,78924
727,75,56,2302,1.45,82423
727,68,63.24,2302,1.53,77208
727,61,44.26,2302,1.16,82633
727,298,50.34,2302,1.07,75890
727,97,60.82,2302,1.43,80093
732,96,47.92,2301,1.16,85788
732,186,59.14,2301,1.33,80792
734,101,57.43,2300,1.56,76440
