,Battles,Winrate,PR,Avg.frags,Avg.damage
693,51,52.94,1465,0.73,61569
694,52,59.62,1464,0.81,64932
695,267,49.44,1463,1.01,57130
696,127,54.33,1462,0.87,58450
696,186,52.15,1462,0.95,57129
696,42,59.52,1462,0.9,54347
699,47,51.06,1460,0.77,61559
700,70,50,1457,0.96,57710
701,62,50,1456,0.9,58937
702,58,53.45,1454,0.83,58758
703,72,48.61,1452,0.94,58412
703,64,53.13,1452,1.16,51775
705,67,44.78,1451,1.04,66241
706,74,52.7,1450,0.84,58731
706,61,50.82,1450,0.9,60954
708,101,49.5,1448,0.9,61620
708,46,41.3,1448,0.83,64138
710,55,54.55,1447,0.78,59025
711,44,56.82,1446,0.8,57831
711,53,47.17,1446,0.94,60686
713,531,57.44,1444,0.89,54858
713,488,53.28,1444,0.85,58811
713,139,51.08,1444,0.68,62748
716,112,47.32,1443,0.69,64163
717,47,57.45,1442,0.89,59770
717,145,51.72,1442,0.98,55790
719,130,48.46,1440,0.81,60924
720,56,64.29,1439,0.73,55180
720,43,55.81,1439,0.88,55942
722,73,57.53,1438,0.68,60376
723,118,48.31,1437,0.86,59287
724,78,56.41,1436,0.69,59930
724,41,51.22,1436,1.0,55510
726,170,48.82,1435,0.91,58274
727,53,47.17,1434,0.89,59600
728,45,53.33,1433,0.62,62457
728,84,44.05,1433,0.9,60592
728,66,48.48,1433,0.82,69775
728,52,38.46,1433,1.02,61616
732,95,46.32,1429,0.96,60374
732,126,49.21,1429,0.93,59927
734,49,61.22,1428,0.65,61936
734,102,56.86,1428,0.73,59964
734,86,58.14,1428,1.0,51721
737,52,53.85,1426,0.88,58857
737,187,58.82,1426,0.73,56881
737,80,55,1426,0.9,55214
740,103,44.66,1425,0.78,62773
741,199,50.25,1424,0.95,56317
742,132,54.55,1422,0.84,56211
743,47,51.06,1420,0.96,58139
744,255,50.2,1419,1.03,57259
744,48,39.58,1419,0.69,66814
746,72,45.83,1418,0.99,58177
746,49,44.9,1418,0.76,65483
748,101,37.62,1417,0.85,64459
749,91,52.75,1414,0.9,55417
750,109,59.63,1413,0.64,58177
751,53,50.94,1412,0.77,59223
751,52,50,1412,0.6,65911
753,49,53.06,1410,0.94,54684
754,75,53.33,1407,0.79,59647
754,46,52.17,1407,0.72,62356
754,148,54.05,1407,0.81,56459
757,44,47.73,1406,0.91,57726
757,48,43.75,1406,0.69,67931
759,76,53.95,1404,0.79,57168
759,130,51.54,1404,0.77,58440
759,136,50,1404,0.71,60628
762,372,51.34,1403,0.9,56192
763,45,51.11,1402,0.87,57546
763,113,46.9,1402,0.66,62751
765,42,61.9,1401,0.88,51078
765,60,53.33,1401,0.8,57159
767,225,50.22,1400,1.06,52875
768,80,41.25,1398,0.75,65927
769,145,48.97,1395,1.01,56678
769,41,60.98,1395,0.88,54269
769,78,48.72,1395,0.92,56447
772,101,57.43,1391,0.76,55683
773,142,54.93,1388,1.11,49149
