,Battles,Winrate,PR,Avg.frags,Avg.damage
467,57,54.39,1673,0.84,74432
469,45,37.78,1672,1.27,85340
469,41,58.54,1672,1.15,75489
471,104,55.77,1670,1.02,71500
472,84,53.57,1669,0.99,71635
472,62,66.13,1669,1.05,65099
472,60,61.67,1669,1.17,65722
475,43,48.84,1668,1.51,72493
476,57,57.89,1667,0.98,68642
477,90,44.44,1666,1.3,70054
477,54,62.96,1666,1.13,67838
479,212,60.85,1665,1.19,62933
479,100,47,1665,1.26,69542
479,43,58.14,1665,1.02,69878
482,80,51.25,1664,1.12,70459
482,57,59.65,1664,0.86,74219
484,51,54.9,1661,0.84,72474
485,48,62.5,1660,0.85,68704
485,52,51.92,1660,1.12,68474
485,52,48.08,1660,0.87,77161
488,127,55.12,1659,1.24,66618
489,62,56.45,1658,0.87,72832
489,61,59.02,1658,1.31,61244
491,90,52.22,1656,1.12,67947
492,128,54.69,1655,0.83,73854
493,133,54.89,1653,0.98,69216
494,118,55.93,1652,1.03,68663
494,57,50.88,1652,0.81,86962
494,61,57.38,1652,1.0,75296
497,52,48.08,1650,1.15,79609
497,63,49.21,1650,1.29,65722
499,77,49.35,1647,1.16,70503
499,49,53.06,1647,1.0,71981
499,45,51.11,1647,0.98,71076
499,114,54.39,1647,0.9,70930
503,82,57.32,1646,0.84,70762
504,80,45,1644,1.14,70402
505,42,50,1642,1.24,73949
505,53,58.49,1642,1.13,64092
507,60,61.67,1641,1.25,60587
507,46,54.35,1641,1.15,66222
507,83,57.83,1641,0.87,70118
507,42,57.14,1641,1.31,60803
511,72,61.11,1640,0.9,67575
511,130,53.85,1640,0.98,71712
511,86,60.47,1640,1.26,62399
514,100,55,1637,1.01,67869
515,58,53.45,1636,0.78,82501
515,93,59.14,1636,1.43,59544
517,52,53.85,1635,1.15,72907
517,63,55.56,1635,0.84,71995
517,48,56.25,1635,1.1,67516
520,44,40.91,1634,1.27,70069
521,93,59.14,1633,1.06,67036
521,100,52,1633,1.2,67612
523,60,56.67,1632,1.13,64494
523,85,57.65,1632,1.22,62420
523,52,73.08,1632,0.87,63739
523,82,58.54,1632,1.06,65085
527,59,61.02,1630,0.92,67182
528,62,62.9,1627,1.08,62996
528,91,58.24,1627,1.16,64365
530,147,55.1,1626,1.26,73816
530,73,53.42,1626,1.03,68537
530,46,54.35,1626,1.2,72351
533,46,43.48,1625,1.52,73782
534,43,69.77,1624,0.98,60835
534,45,53.33,1624,1.02,67976
536,200,61,1623,1.12,73417
537,52,61.54,1622,1.0,65225
538,73,65.75,1620,0.96,72198
538,111,57.66,1620,1.0,76316
538,60,50,1620,1.18,68354
541,74,55.41,1619,0.95,68273
542,108,61.11,1618,1.31,59798
542,57,63.16,1618,1.3,61160
544,65,66.15,1617,1.25,64898
544,55,41.82,1617,1.22,70699
544,64,60.94,1617,1.17,72612
547,75,66.67,1616,1.16,60629
547,79,51.9,1616,0.97,69154
549,55,47.27,1614,1.04,72687
549,52,50,1614,1.12,68694
551,102,51.96,1613,1.05,69166
552,66,54.55,1612,1.26,62556
552,52,63.46,1612,1.25,60106
552,237,57.81,1612,1.14,62920
555,58,63.79,1610,0.95,71625
555,40,52.5,1610,1.1,68393
557,94,62.77,1609,1.21,60337
557,51,50.98,1609,1.12,68156
559,104,60.58,1607,1.15,66169
559,40,60,1607,1.18,66580
559,73,60.27,1607,0.9,68585
559,69,55.07,1607,0.91,77363
559,64,68.75,1607,1.0,62439
564,59,47.46,1606,1.03,71353
564,49,53.06,1606,1.22,63400
564,73,58.9,1606,1.23,62408
567,62,45.16,1605,1.08,69851
567,51,58.82,1605,1.0,66729
567,92,61.96,1605,1.02,63357
567,61,52.46,1605,1.21,67933
571,73,54.79,1604,1.21,62470
572,152,55.92,1603,1.06,66622
573,54,53.7,1601,1.3,72425
573,55,58.18,1601,0.84,70641
