,Battles,Winrate,PR,Avg.frags,Avg.damage
575,140,55,1593,1.29,95977
577,202,50.5,1590,1.38,95878
578,100,50,1589,1.08,105061
579,260,49.62,1588,1.08,105759
580,141,52.48,1585,1.11,102112
581,188,54.79,1584,1.09,101449
582,102,49.02,1581,1.24,101036
582,95,61.05,1581,1.28,89846
584,100,61,1580,1.15,94532
585,104,52.88,1579,1.47,92867
585,100,64,1579,1.29,89806
587,302,54.3,1578,1.01,102959
588,146,47.95,1575,1.29,99450
589,119,58.82,1574,1.23,92375
589,248,58.47,1574,1.16,96383
591,87,51.72,1573,1.09,101537
592,246,52.44,1572,1.02,102529
592,113,54.87,1572,1.22,95563
592,124,48.39,1572,1.19,101352
595,144,57.64,1571,1.01,99827
595,211,52.61,1571,1.27,96682
597,270,55.19,1568,1.12,98778
598,116,60.34,1564,1.1,93936
599,400,56.75,1563,1.49,86122
600,88,61.36,1562,1.02,96829
600,80,53.75,1562,1.01,100999
600,80,65,1562,1.11,91374
600,119,52.1,1562,0.87,106621
604,138,50.72,1560,1.01,104065
605,153,48.37,1559,1.06,103642
606,120,49.17,1558,1.18,101008
607,152,57.24,1557,1.14,95727
607,122,57.38,1557,1.02,98050
607,128,57.81,1557,0.91,100292
610,143,58.74,1556,1.41,88978
610,97,46.39,1556,1.45,95454
610,81,59.26,1556,1.3,88962
613,88,56.82,1555,1.44,88012
614,86,43.02,1553,1.07,107955
615,290,61.38,1548,1.13,91489
616,99,52.53,1547,0.92,105128
617,148,52.03,1546,1.34,93194
617,80,56.25,1546,1.29,90899
619,152,54.61,1545,1.26,94676
620,89,46.07,1544,1.08,103920
621,83,55.42,1543,1.3,91986
621,174,51.72,1543,1.0,102865
623,145,46.21,1542,1.11,103803
624,297,48.15,1541,1.02,103651
625,155,59.35,1539,1.06,95844
626,150,60.67,1538,1.35,87225
627,159,53.46,1537,0.99,101055
627,153,52.29,1537,1.27,94381
629,109,58.72,1535,1.15,91988
629,211,53.08,1535,1.22,95824
629,509,57.17,1535,1.26,90666
632,100,66,1534,0.97,91281
633,126,57.94,1533,1.12,93978
633,151,62.25,1533,1.11,90935
633,137,54.74,1533,1.12,97407
636,97,49.48,1532,1.22,97451
636,201,49.75,1532,1.21,97475
636,220,53.64,1532,1.35,92344
639,146,47.95,1531,1.18,99687
639,104,41.35,1531,0.8,114902
639,119,52.1,1531,1.22,94852
639,111,49.55,1531,0.99,102798
639,166,49.4,1531,1.2,99462
644,306,48.04,1529,0.75,109981
644,93,50.54,1529,1.09,101650
644,86,52.33,1529,1.09,97934
647,92,45.65,1528,1.14,102149
647,311,53.7,1528,1.41,89023
649,194,53.09,1525,1.05,99374
649,98,53.06,1525,1.33,90747
651,242,49.17,1522,1.35,93568
652,522,52.87,1519,1.26,93154
653,166,48.19,1518,1.17,98748
654,125,51.2,1517,0.92,102361
655,195,56.92,1516,1.18,93171
656,129,50.39,1515,1.01,102139
657,205,51.22,1514,1.02,100395
658,292,58.22,1513,1.28,87203
659,209,51.2,1512,1.14,98539
659,90,57.78,1512,1.08,94836
661,214,52.8,1511,1.14,95889
662,190,48.95,1510,1.18,96585
663,135,50.37,1509,1.07,98633
664,84,55.95,1508,1.01,95852
664,131,54.2,1508,1.02,97539
666,101,48.51,1507,1.24,96568
666,591,58.04,1507,1.07,92674
668,87,59.77,1506,1.25,87416
669,84,65.48,1505,0.79,95560
670,88,55.68,1504,1.2,92617
671,102,45.1,1503,1.23,98791
672,223,53.36,1502,1.15,94575
672,160,50.63,1502,1.18,95951
